10800,0,48.72864991,40.57911748,41.43120359,0,48.72864991,40.57911748,41.43120359,0,48.72864994,40.57911756,41.43120363,1,41.54504742,9.50899009,32.65417015,0,48.72786437,40.57821272,41.43000927,0,48.72805637,40.57841053,41.43033337,0,48.7280562,40.57841031,41.43033318,0,48.72805627,40.57841037,41.43033323,0,48.72805634,40.57841124,41.43033322
11700,0,48.82870248,40.67927622,41.52653551,0,48.82870248,40.67927622,41.52653551,0,48.82870251,40.67927631,41.52653554,1,41.45281006,9.482663058,32.53379864,0,48.82788207,40.67833522,41.52528617,0,48.82808048,40.67853966,41.52561979,0,48.82808032,40.67853944,41.5256196,0,48.82808039,40.6785395,41.52561965,0,48.82808046,40.67854038,41.52561964
12600,0,48.92848401,40.77915492,41.62189267,0,48.92848401,40.77915492,41.62189267,0,48.92848405,40.779155,41.62189271,1,41.36014808,9.456233978,32.41328779,0,48.9276295,40.77817849,41.62059013,0,48.9278342,40.77838943,41.62093295,0,48.92783403,40.7783892,41.62093276,0,48.9278341,40.77838926,41.62093281,0,48.92783417,40.77839014,41.6209328
13500,0,49.02797941,40.87873885,41.7172397,0,49.02797941,40.87873885,41.7172397,0,49.02797944,40.87873893,41.71723974,1,41.26712682,9.429717417,32.29270111,0,49.02709146,40.87772771,41.71588558,0,49.02730232,40.87794501,41.71623732,0,49.02730215,40.87794478,41.71623713,0,49.02730222,40.87794484,41.71623718,0,49.02730229,40.87794572,41.71623717
14400,0,50.26287763,42.16171473,43.09755755,0,50.26287763,42.16171473,43.09755755,0,50.26287766,42.16171482,43.09755758,1,41.90377912,9.728806674,33.24218289,0,50.26204705,42.16083012,43.09634058,0,50.26223571,42.16102197,43.09663042,0,50.26223552,42.16102172,43.09663021,0,50.26223559,42.16102185,43.09663027,0,50.26223568,42.16102285,43.09663028
15300,0,48.52220468,40.49358042,41.59731666,0,48.52220468,40.49358042,41.59731666,0,48.52220469,40.4935805,41.59731668,1,41.84019082,9.711161827,33.15394248,0,48.52177263,40.49307473,41.59641932,0,48.52191479,40.49322234,41.59666971,0,48.52191464,40.49322212,41.59666954,0,48.52191469,40.49322226,41.59666959,0,48.52191476,40.49322311,41.59666959
16200,0,48.56843288,40.54107813,41.65170385,0,48.56843288,40.54107813,41.65170385,0,48.56843289,40.54107821,41.65170387,1,41.77682338,9.693570455,33.06618941,0,48.56798469,40.54055612,41.65078869,0,48.56812935,40.54070624,41.6510413,0,48.5681292,40.54070602,41.65104113,0,48.56812926,40.54070617,41.65104118,0,48.56812933,40.54070701,41.65104118
17100,0,48.61430964,40.5881572,41.70550483,0,48.61430964,40.5881572,41.70550483,0,48.61430965,40.58815728,41.70550485,1,41.713699,9.676038697,32.97894998,0,48.61384546,40.58761903,41.7045721,0,48.61399261,40.58777164,41.70482691,0,48.61399245,40.58777142,41.70482674,0,48.61399251,40.58777156,41.70482679,0,48.61399258,40.58777241,41.70482679
18000,0,48.4517057,40.40964706,41.49181184,0,48.4517057,40.40964706,41.49181184,0,48.4517057,40.40964713,41.49181186,1,41.37211024,9.552824824,32.5240856,0,48.45126962,40.40911814,41.49085679,0,48.45141269,40.40926802,41.49112087,0,48.45141255,40.40926781,41.49112071,0,48.4514126,40.40926795,41.49112076,0,48.45141267,40.40926874,41.49112075
18900,0,48.47073725,40.43017505,41.51939225,0,48.47073725,40.43017505,41.51939225,0,48.47073725,40.43017512,41.51939226,1,40.6320982,9.351869756,30.82298718,0,48.47028777,40.42963221,41.51841898,0,48.47043287,40.42978419,41.51868522,0,48.47043273,40.42978397,41.51868506,0,48.47043278,40.42978411,41.51868511,0,48.47043285,40.4297849,41.5186851
19800,0,48.48935577,40.45019268,41.54629302,0,48.48935577,40.45019268,41.54629302,0,48.48935577,40.45019275,41.54629303,1,40.54674454,9.327500108,30.73891494,0,48.488893,40.44963606,41.54530184,0,48.48904013,40.44979011,41.54557023,0,48.48903999,40.4497899,41.54557007,0,48.48904004,40.44979004,41.54557012,0,48.48904011,40.44979083,41.54557011
20700,0,48.50751484,40.46967205,41.57247418,0,48.50751484,40.46967205,41.57247418,0,48.50751484,40.46967212,41.5724742,1,40.46173158,9.303214418,30.65522931,0,48.50703872,40.46910167,41.57146522,0,48.50718792,40.46925782,41.57173579,0,48.50718777,40.46925761,41.57173563,0,48.50718783,40.46925775,41.57173569,0,48.50718789,40.46925853,41.57173567
21600,0,48.68430857,40.65200087,41.76135299,0,48.68430857,40.65200087,41.76135299,0,48.68430858,40.65200095,41.761353,1,40.68992109,9.381113211,30.9447537,0,48.68374156,40.65134964,41.76028356,0,48.68390659,40.6515207,41.76056272,0,48.68390643,40.65152047,41.76056256,0,48.68390649,40.65152062,41.76056261,0,48.68390656,40.65152142,41.76056261
22500,0,48.72642354,40.69476266,41.80877693,0,48.72642354,40.69476266,41.80877693,0,48.72642355,40.69476274,41.80877695,1,40.63153233,9.36462579,30.88549379,0,48.72583922,40.69409391,41.80768825,0,48.72600702,40.69426775,41.80797005,0,48.72600686,40.69426753,41.80796989,0,48.72600692,40.69426767,41.80796994,0,48.72600699,40.69426848,41.80796994
23400,0,48.76807605,40.73702606,41.85558134,0,48.76807605,40.73702606,41.85558134,0,48.76807606,40.73702614,41.85558136,1,40.57306717,9.348094992,30.82624536,0,48.7674745,40.73633985,41.8544736,0,48.76764505,40.73651647,41.85475802,0,48.76764489,40.73651624,41.85475786,0,48.76764495,40.73651639,41.85475791,0,48.76764502,40.73651719,41.85475791
24300,0,48.80926777,40.77879456,41.9017719,0,48.80926777,40.77879456,41.9017719,0,48.80926778,40.77879464,41.90177192,1,40.51456965,9.331533911,30.7670503,0,48.80864903,40.77809096,41.90064526,0,48.80882232,40.77827034,41.9009323,0,48.80882217,40.77827012,41.90093213,0,48.80882223,40.77827026,41.90093219,0,48.8088223,40.77827106,41.90093218
25200,0,48.70421264,40.64768825,41.72659558,0,48.70421264,40.64768825,41.72659558,0,48.70421265,40.64768833,41.7265956,1,37.98129898,8.574086017,27.93894558,0,48.70358396,40.64695474,41.72540708,0,48.70375964,40.64713733,41.72571015,0,48.70375949,40.64713712,41.72570999,0,48.70375955,40.64713725,41.72571005,0,48.70375961,40.647138,41.72571003
26100,0,48.73321403,40.6768473,41.7570875,0,48.73321403,40.6768473,41.7570875,0,48.73321405,40.67684738,41.75708752,1,37.93990603,8.562104461,27.90028732,0,48.73256165,40.67608968,41.75587097,0,48.73274142,40.67627642,41.75617868,0,48.73274126,40.67627621,41.75617851,0,48.73274132,40.67627634,41.75617857,0,48.73274139,40.67627709,41.75617856
27000,0,48.761902,40.70568364,41.78723201,0,48.761902,40.70568364,41.78723201,0,48.76190202,40.70568372,41.78723203,1,37.89878006,8.550199171,27.86187939,0,48.76122616,40.70490218,41.78598789,0,48.76140996,40.70509302,41.78630015,0,48.76140981,40.7050928,41.78629999,0,48.76140987,40.70509293,41.78630005,0,48.76140994,40.70509368,41.78630003
27900,0,48.79028666,40.73420786,41.81703966,0,48.79028666,40.73420786,41.81703966,0,48.79028667,40.73420794,41.81703968,1,37.85791968,8.538369755,27.8237205,0,48.7895876,40.73340281,41.81576837,0,48.7897754,40.7335977,41.81608513,0,48.78977524,40.73359749,41.81608497,0,48.7897753,40.73359762,41.81608503,0,48.78977537,40.73359837,41.81608501
28800,0,48.88957281,40.8439846,41.91950554,0,48.88957281,40.8439846,41.91950554,0,48.88957283,40.84398468,41.91950556,1,38.08951183,8.624175423,28.12802666,0,48.88883916,40.8431534,41.91821672,0,48.88903256,40.84335369,41.91853375,0,48.8890324,40.84335347,41.91853358,0,48.88903247,40.84335361,41.91853364,0,48.88903254,40.84335438,41.91853363
29700,0,48.9249054,40.87955259,41.95747306,0,48.9249054,40.87955259,41.95747306,0,48.92490542,40.87955267,41.95747309,1,38.0535631,8.613734839,28.09442027,0,48.92415258,40.87870204,41.95616311,0,48.92434917,40.87890553,41.95648339,1,44.3034442,32.88153069,37.52970285,0,48.92434907,40.87890545,41.95648328,0,48.92434915,40.87890622,41.95648327
30600,0,48.95987743,40.91474677,41.99500319,0,48.95987743,40.91474677,41.99500319,0,48.95987745,40.91474685,41.99500321,1,38.01785437,8.603364132,28.06103905,0,48.95910559,40.91387702,41.99367236,0,48.95930534,40.91408369,41.99399586,1,44.16108256,32.74439599,37.37544393,0,48.95930524,40.91408361,41.99399575,0,48.95930532,40.91408438,41.99399574
31500,0,48.99449758,40.9495766,42.03210661,0,48.99449758,40.9495766,42.03210661,0,48.99449759,40.94957668,42.03210663,1,37.98238426,8.593062835,28.0278817,0,48.99370685,40.9486878,42.03075515,0,48.99390974,40.94889763,42.03108184,1,44.01945942,32.6079577,37.22210683,0,48.99390964,40.94889754,42.03108173,0,48.99390971,40.94889832,42.03108172
32400,0,48.85777432,40.80629313,41.89590241,0,48.85777432,40.80629313,41.89590241,0,48.85777433,40.80629321,41.89590243,1,36.79531626,8.226018497,26.76884203,0,48.85705449,40.80546238,41.89457138,0,48.85724503,40.80566012,41.89489494,1,42.87290122,31.53618228,36.11104237,0,48.85724494,40.80566004,41.89489484,0,48.85724501,40.80566075,41.89489483
33300,0,48.85808572,40.80753924,41.90067978,0,48.85808572,40.80753924,41.90067978,0,48.85808574,40.80753931,41.90067979,1,36.72787161,8.206457737,26.70593279,0,48.85734695,40.80668902,41.89932478,0,48.85754061,40.80688993,41.89965206,1,42.70967655,31.38010651,35.93648571,0,48.85754051,40.80688985,41.89965196,0,48.85754058,40.80689056,41.89965194
34200,0,48.85752304,40.80785791,41.90445144,0,48.85752304,40.80785791,41.90445144,0,48.85752305,40.80785798,41.90445146,1,36.66081014,8.187003768,26.64338372,0,48.85676526,40.80698819,41.90307268,0,48.85696204,40.80719228,41.90340365,1,42.54729969,31.22480612,35.7629463,0,48.85696195,40.8071922,41.90340355,0,48.85696202,40.80719291,41.90340354
35100,0,48.85611841,40.80728192,41.90724887,0,48.85611841,40.80728192,41.90724887,0,48.85611842,40.80728199,41.90724889,1,36.59413029,8.167655828,26.58119331,0,48.85534251,40.80639365,41.9058474,0,48.85554226,40.80660076,41.9061819,1,44.17616449,32.59069642,37.15085513,0,48.85554217,40.80660068,41.90618179,0,48.85554224,40.80660139,41.90618178
36000,0,48.86060065,40.81509307,41.94952833,0,48.86060065,40.81509307,41.94952833,0,48.86060066,40.81509314,41.94952834,1,36.629099,8.180049069,26.68730933,0,48.85978227,40.81416365,41.94809379,0,48.85998909,40.81437794,41.94843391,1,44.115923,32.54528646,37.10983723,0,48.859989,40.81437786,41.94843381,0,48.85998907,40.81437858,41.9484338
36900,0,48.85992011,40.81519803,41.95318592,0,48.85992011,40.81519803,41.95318592,0,48.85992012,40.8151981,41.95318593,1,36.56437232,8.161254441,26.6269102,1,40.72558524,32.00712594,18.02399532,1,47.99555823,39.85145123,39.40964711,1,44.01542447,32.44505504,36.99398251,0,48.85929417,40.81446822,41.95207324,0,48.85929424,40.81446894,41.95207323
37800,0,48.85846734,40.81447816,41.95592377,0,48.85846734,40.81447816,41.95592377,0,48.85846734,40.81447823,41.95592379,1,36.50002166,8.142569679,26.56686494,1,40.56974814,31.85076914,17.92432616,1,47.92272656,39.7765818,39.31573623,1,43.91503011,32.34509798,36.87846089,0,48.85782487,40.81373148,41.95479106,0,48.85782494,40.81373219,41.95479105
38700,0,48.85577434,40.81244784,41.95730474,0,48.85577434,40.81244784,41.95730474,0,48.85577435,40.81244791,41.95730475,1,36.43604534,8.123993846,26.50717187,1,40.41464617,31.69517387,17.82517213,1,47.85023528,39.70210386,39.22257322,1,43.81479813,32.24544386,36.7633226,0,48.85510518,40.81167376,41.95614256,0,48.85510525,40.81167447,41.95614255
39600,0,48.7976519,40.74731078,41.88035058,0,48.7976519,40.74731078,41.88035058,0,48.79765191,40.74731085,41.8803506,1,35.88573519,7.946036704,25.86070399,1,39.91239554,31.18584223,17.48719736,1,47.5950494,39.43559352,38.90256907,1,43.50458069,31.90949472,36.40749436,0,48.79689802,40.74644145,41.87907944,0,48.79689809,40.74644213,41.87907943
40500,0,48.77815054,40.72816299,41.8637262,0,48.77815054,40.72816299,41.8637262,0,48.77815055,40.72816305,41.86372621,1,35.81494744,7.92551703,25.79476538,1,39.75392495,31.02712009,17.38647458,1,47.51272348,39.35147987,38.80088765,1,43.39480947,31.80136442,36.28306322,0,48.77737589,40.7272725,41.86242924,0,48.77737596,40.72727318,41.86242923
41400,0,48.75852005,40.70886462,41.84679461,0,48.75852005,40.70886462,41.84679461,1,45.76892479,37.35085918,39.36627693,1,35.74455878,7.905108861,25.72920188,1,41.66245406,32.84247785,18.40013388,1,47.43083731,39.26784646,38.70000194,1,43.28535338,31.6936645,36.15910521,0,48.75772502,40.70795341,41.84547273,0,48.75772509,40.70795409,41.84547272
42300,0,48.73878162,40.68943821,41.82958542,0,48.73878162,40.68943821,41.82958542,1,45.64326821,37.22669569,39.22944595,1,35.67456768,7.884811555,25.66401203,1,41.55787759,32.73569095,18.32855534,1,47.34939296,39.18469425,38.59990571,1,43.1763691,31.58657596,36.03586955,0,48.73796659,40.68850669,41.82823946,0,48.73796666,40.68850736,41.82823945
43200,0,48.7445228,40.69968603,41.88837601,0,48.7445228,40.69968603,41.88837601,1,45.60793801,37.20347339,39.23076816,1,35.7861404,7.919737426,25.88696816,1,41.53525742,32.71649663,18.38723469,1,47.34110377,39.18019866,38.64964082,1,43.14620783,31.58120827,36.04362848,0,48.74371357,40.69876456,41.88705633,0,48.74371364,40.69876525,41.88705632
44100,0,48.72980515,40.68541052,41.87685988,0,48.72980515,40.68541052,41.87685988,1,45.48626237,37.08336094,39.09888427,1,35.71841779,7.900076,25.82383415,1,41.43250558,32.61161277,18.31680351,1,47.26334703,39.10082657,38.55397483,1,43.04164183,31.47897647,35.92681021,0,48.72897652,40.68446931,41.87551672,0,48.72897659,40.68447,41.87551671
45000,0,48.71476614,40.67078379,41.86487106,0,48.71476614,40.67078379,41.86487106,1,45.36555526,36.96426936,38.96828998,1,35.65108578,7.880528664,25.76106771,1,40.77826294,31.80473891,17.25343869,1,47.18601918,39.02191968,38.45906323,1,42.93789308,31.37760972,35.81138241,0,48.71391857,40.66982335,41.86350529,0,48.71391864,40.66982404,41.86350528
45900,0,48.6994566,40.655859,41.85245849,0,48.6994566,40.655859,41.85245849,1,45.24580025,36.84618784,38.83895468,1,35.58414261,7.861094424,25.69866712,1,40.67639196,31.70359331,17.19457595,1,47.10912079,38.94347767,38.36490105,1,42.83495278,31.27710517,35.69729575,0,48.69859039,40.65487964,41.85107045,0,48.69859046,40.65488032,41.85107044
46800,0,48.7173017,40.68046369,41.89048135,0,48.7173017,40.68046369,41.89048135,1,45.31462443,36.93488132,38.91334086,1,35.88831124,7.959789463,26.08677763,1,40.77765264,31.81486035,17.28882269,1,46.63756756,38.41730857,36.99885657,1,42.89443247,31.35833615,35.76499729,0,48.71645162,40.67950764,41.88912398,0,48.71645169,40.67950834,41.88912397
47700,0,48.71657521,40.68053261,41.89303896,0,48.71657521,40.68053261,41.89303896,1,45.20234758,36.8240413,38.79336297,1,35.82556127,7.941556704,26.02822167,1,40.68003499,31.71790356,17.23229239,1,46.56182097,38.34115944,36.9256074,1,42.79908896,31.26564889,35.66085399,0,48.71571515,40.67956646,41.89167008,0,48.71571522,40.67956716,41.89167007
48600,0,48.71501717,40.67971853,41.89467509,0,48.71501717,40.67971853,41.89467509,1,45.09093326,36.71401799,38.67448393,1,35.76318038,7.923429624,25.97001276,1,40.58268297,31.6212453,17.17594324,1,46.48666696,38.26562711,36.85295989,1,42.70452567,31.17381506,35.55790859,0,48.71414559,40.67874071,41.89329335,0,48.71414566,40.67874141,41.89329335
49500,0,48.71190037,40.67726777,41.89471233,0,48.71190037,40.67726777,41.89471233,1,45.91638908,37.4947661,39.31329485,1,35.70116708,7.905407771,25.91214949,1,40.48561346,31.52490135,17.11978499,1,46.41210893,38.19071429,36.78091683,1,42.61073986,31.08282389,35.45611367,0,48.7110069,40.67626757,41.89330799,0,48.71100697,40.67626827,41.89330798
50400,0,48.76379779,40.74241651,42.0123997,0,48.76379779,40.74241651,42.0123997,1,46.06756032,37.67379888,39.49103969,1,36.1726239,8.056857307,26.56191399,1,40.66886943,31.72627723,17.33040536,1,47.3739283,39.13685011,37.76806686,1,42.73424694,31.24706242,35.6256751,0,48.76288948,40.74141192,42.01101481,0,48.76288955,40.74141265,42.0110148
51300,1,48.58018417,40.57857298,41.88818048,1,48.57918378,40.57763647,41.88740746,1,46.04022137,37.64491017,39.45766933,1,36.11682686,8.040596275,26.50974535,1,40.57790265,31.635966,17.27751286,1,47.37587771,39.13730661,37.76626761,1,42.65201392,31.16841769,35.53922153,0,48.7712055,40.75062722,42.02409126,0,48.77120558,40.75062794,42.02409125
52200,1,48.539838,40.53945724,41.85795447,1,48.538698,40.53838142,41.85705602,1,46.01327314,37.61639942,39.4249318,1,36.06137072,8.024434741,26.45789751,1,40.48721354,31.54598377,17.22480956,1,47.37842324,39.13840825,37.76511376,1,42.57039618,31.09040624,35.45353389,0,48.7788513,40.75912085,42.0363216,0,48.77885137,40.75912158,42.0363216
53100,1,48.49885908,40.49965712,41.82679353,1,48.497584,40.49844664,41.82577372,1,45.98672884,37.58828094,39.39283194,1,36.00625406,8.008372351,26.40636912,1,40.39682011,31.45634699,17.17230583,1,47.38158405,39.1401735,37.76462501,1,42.48939486,31.01302655,35.3686049,0,48.7858228,40.76688847,42.04770589,0,48.78582287,40.76688919,42.04770589
54000,1,47.33253194,39.16604763,40.96314302,1,47.33018363,39.16378996,40.96130634,1,45.0149171,35.84838431,38.56256471,1,32.74946809,6.499448496,23.43087139,1,38.15446167,28.8418345,16.00208819,1,46.25621392,37.78893325,36.82614845,1,41.35623394,29.39921913,34.43047627,0,48.06520485,39.86868391,41.51978362,0,48.06520488,39.86868431,41.5197836
54900,1,47.23305725,39.06652261,40.86895228,1,47.23058578,39.06414112,40.86697494,1,44.94028713,35.77220343,38.47853136,1,32.65623127,6.472494458,23.34395046,1,38.02167877,28.71123787,15.92675616,1,46.22477959,37.75587876,36.7931368,1,41.23658573,29.28624754,34.30363592,0,48.00907257,39.81250036,41.47389737,0,48.0090726,39.81250076,41.47389735
55800,1,47.13363691,38.96702791,40.77425056,1,47.13104395,38.96452436,40.77213638,1,44.866045,35.69654224,38.39537162,1,32.56346072,6.445675798,23.25747224,1,37.88950894,28.58128524,15.85180064,1,46.19352858,37.72305573,36.7603613,1,41.11768797,29.17405201,34.17771518,0,47.95300412,39.75636364,41.42738769,0,47.95300416,39.75636404,41.42738766
56700,1,47.03431464,38.86760998,40.67913836,1,47.03160198,38.86498624,40.6768913,1,44.79220778,35.62140896,38.31307267,1,32.4711551,6.418992103,23.17143541,1,37.7579591,28.45198285,15.77722547,1,46.16248877,37.69050833,36.72785109,1,40.99954207,29.06263282,34.05271475,0,47.89699481,39.70027152,41.38021528,0,47.89699485,39.70027193,41.38021526
57600,1,47.02137114,38.86148813,40.65804022,1,47.01823878,38.85845677,40.65544861,1,44.83224648,35.67611573,38.33304591,1,32.77999905,6.518905248,23.49112737,1,37.87793102,28.58271647,15.84318541,1,46.2467834,37.78512724,36.81458931,1,41.05855322,29.11796159,34.08273955,1,35.81752974,21.39401015,29.48786801,0,47.95533076,39.76376926,41.42107708
58500,1,46.927236,38.76736042,40.56898466,1,46.92395986,38.76418483,40.56623445,1,44.76837508,35.61105796,38.26171715,1,32.69415037,6.494074495,23.41106411,1,34.04078331,24.78779941,13.57865253,1,46.2220724,37.75900308,36.78806949,1,40.94898956,29.01471819,33.96711365,1,35.61070733,21.22636291,29.26765557,0,47.90804246,39.7164726,41.38264402
59400,1,46.833153,38.67326043,40.47942792,1,46.82973451,38.66994211,40.47652251,1,44.70482501,35.5464254,38.19110741,1,32.60873888,6.469370634,23.33141533,1,33.94784307,24.69797709,13.5281381,1,46.19768836,37.73326335,36.76193208,1,40.84016854,28.9122243,33.85241336,1,35.40486223,21.05949706,29.04850709,0,47.86078866,39.66919692,41.34335843
60300,1,46.73916294,38.5792316,40.38946738,1,46.7356037,38.5757722,40.38641041,1,44.64162057,35.48223455,38.12121626,1,32.52376327,6.444793269,23.25217974,1,33.85535818,24.60859569,13.4778803,1,46.17366241,37.70793818,36.73620885,1,40.32207293,28.29722934,33.01986393,1,37.66965382,22.87879787,31.08931678,0,47.81360632,39.6219806,41.30333193
61200,1,46.7014702,38.55232902,40.35256491,1,46.6978131,38.5487697,40.34940455,1,44.62292842,35.4890778,38.1000889,1,32.5970169,6.479310858,23.36003725,1,33.89886939,24.67529277,13.50949976,1,46.19766112,37.74822791,36.77286753,1,40.29280422,28.30008459,33.01355184,1,37.57909506,22.86103791,30.9948994,0,47.80544729,39.62549458,41.29768937
62100,1,46.61151158,38.46241475,40.26749211,1,46.60771351,38.45871416,40.2641802,1,44.56377213,35.42923702,38.03597642,1,32.51430331,6.455371603,23.2828808,1,33.80841211,24.5878514,13.4603374,1,46.17627563,37.72567559,36.74980242,1,37.63587703,25.72769901,30.23772352,1,37.40600857,22.72006494,30.80757495,0,47.76206735,39.58217772,41.26181544
63000,1,46.5216031,38.37252636,40.18193247,1,46.5176652,38.36868566,40.17847171,1,44.5049658,35.36979778,37.97247246,1,32.43201611,6.431556023,23.20612847,1,33.71840166,24.50084277,13.41142667,1,46.15536926,37.70365409,36.72727397,1,37.54559964,25.64579284,30.14901622,1,37.23366914,22.57965759,30.62111563,0,47.71878488,39.53894299,41.22527025
63900,1,46.43174108,38.28266044,40.09589674,1,46.42765692,38.27867286,40.09227478,1,44.44652512,35.31076299,37.90957788,1,32.35015395,6.407863715,23.129779,1,33.6288368,24.41426565,13.36276681,1,46.13497198,37.68219259,36.70531253,1,37.45575332,25.56427602,30.06073584,1,37.06208463,22.43982419,30.43553056,0,47.67562155,39.49581337,41.18814484
64800,1,46.46697607,38.33982798,40.14475582,1,46.46286027,38.33580413,40.14111435,1,44.49220167,35.40939802,37.97095113,1,32.6500919,6.520638865,23.53355749,1,33.86313428,24.69029169,13.5452297,1,46.22014224,37.80121005,36.85537026,1,37.73777966,25.90029823,30.42869847,1,37.10561036,22.5878148,30.51200469,0,47.71839921,39.56208674,41.24688224
65700,1,47.14532654,38.98073753,40.62192011,1,47.14390172,38.97937162,40.62065648,1,44.44318277,35.3607416,37.92207341,1,32.57209362,6.498035028,23.46071025,1,33.77678695,24.60678421,13.49823875,1,46.20608122,37.78626616,36.83971623,1,37.65222318,25.82263861,30.34458296,1,36.93871983,22.45162884,30.33182469,0,47.68407175,39.52806401,41.22152925
66600,1,47.13828816,38.97307621,40.61918211,1,47.13676057,38.97160998,40.61783581,1,44.39437645,35.31225223,37.87320344,1,32.49450406,6.47554977,23.38825023,1,33.69087284,24.52369635,13.45149145,1,46.19272329,37.77207127,36.8248237,1,37.56708093,25.7453538,30.2608775,1,36.77259569,22.31603221,30.15253535,0,47.64990028,39.49417978,41.19559803
67500,1,47.13194218,38.96614367,40.61668651,1,47.13030944,38.96457464,40.61525379,1,44.34583102,35.26396806,37.82440641,1,32.41732177,6.453182653,23.3161761,1,33.60539066,24.44102687,13.40498704,1,46.18009207,37.75864808,36.81071617,1,37.48235156,25.66844236,30.17758074,1,36.60724531,22.18103259,29.97414507,0,47.61576751,39.46030862,41.16883755
